"ID";"Datum";"Frage 1 - Den digital verein(t)-Workshop 'Künstliche Intelligenz (KI): Verstehen, Nutzen erkennen und anwenden' habe ich bereits besucht.";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Ja";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Nein";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"Frage 3 - Ich nutze KI-Anwendungen aktiv für unsere Vereinsarbeit.";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Kommunikation (z.B. E-Mail-Management, Chatbots)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Verwaltung (z.B. Mitgliederverwaltung, Buchhaltung)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Veranstaltungsmanagement";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Fundraising";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Datenanalyse und Berichterstattung";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Sonstiges und zwar:";"Frage 4 - Eingabe für Sonstiges und zwar:";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Datenschutzbedenken";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Hohe Kosten";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Mangelndes Know-how";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Technische Schwierigkeiten bei der Umsetzung";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Skepsis von Mitgliedern und Mitarbeitenden";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Ethische Bedenken";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Kosten-Nutzen-Relation zu schlecht";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Schwierigkeiten, die richtigen KI-Anwendungen zu finden";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Sonstiges und zwar:";"Frage 5 - Eingabe für Sonstiges und zwar:";"Frage 6 - Ich nutze KI für meine Vereinsarbeit ...";"Frage 7 - Der Nutzen von KI-Anwendungen für die Vereinsarbeit ist...";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Effizienzsteigerung";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Zeitersparnis";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Bessere Kommunikation und Erreichbarkeit für Mitglieder";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Mehr Transparenz in der Vereinsarbeit";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Erleichterung der Entscheidungsfindung durch Datenanalyse";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Professionalisierung der Vereinsarbeit";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Sonstiges und zwar:";"Frage 8 - Eingabefeld von Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Sonstiges und zwar:";"Frage 9 - Deine Gesamteinschätzung zu KI-Anwendungen im Verein: Hype oder Mehrwert für das Ehrenamt?";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - ChatGPT (kostenlose Version)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - ChatGPT (kostenpflichtige Version)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Microsoft Copilot";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Perplexity";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Claude";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Hugging Face";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Gemini (Google)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Vereinssoftware mit KI-Funktionen (z.B.: Clubdesk, Campai, Lexoffice)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI-gestützte E-Mail-Marketing-Tools";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI für Social Media Management (z.B.: Hootsuite, Buffer)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI basierte Übersetzungstools (z.B.: DeepL)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Sprachassistenten (z.B.: Alexa)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Eigene KI-Lösungen oder -Integrationen und zwar";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Sonstige und zwar:";"Frage 10 - Eingabe für Eigene KI-Lösungen oder -Integrationen und zwar";"Frage 10 - Eingabe für Sonstige und zwar:";"Frage 11 - Welche KI-Anwendung empfiehlst du dringend anderen Vereinen und wieso?";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Transparenz (Nachvollziehbarkeit der Entscheidungen und Prozesse der KI)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Sicherheit (Schutz der persönlichen Daten von Mitgliedern)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Fairness (keine Diskriminierung oder Benachteiligung durch KI)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Vertrauen (KI sollte zuverlässig und verständlich sein)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Autonomie (KI sollte unterstützen, aber nicht die Kontrolle übernehmen)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Soziales Miteinander (Berücksichtigung der Auswirkungen auf die Gemeinschaft)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Sonstiges und zwar";"Frage 12 - Eingabe für Sonstiges und zwar";"Frage 13 - Wie wirkt sich KI auf den sozialen Zusammenhalt im Verein aus?";"Frage 14 - Wie wirkt sich KI auf die Werte deines Vereins aus?";"Frage 15 - Offene Frage: Wenn du einem Entwickler von KI etwas mit auf den Weg geben könntest, was wäre es? Was denkst du, sollte man bei der Entwicklung von KI-Anwendungen besonders berücksichtigen?";"Frage 16 - Worin soll dich KI unterstützen? - Automatisierung von Verwaltungsarbeit";"Frage 16 - Worin soll dich KI unterstützen? - Datenanalyse und Auswertung (z.B. Trends)";"Frage 16 - Worin soll dich KI unterstützen? - Mitgliedergewinnung durch Marketing";"Frage 16 - Worin soll dich KI unterstützen? - Beantworten von Fragen durch Chatbots";"Frage 16 - Worin soll dich KI unterstützen? - Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Frage 16 - Worin soll dich KI unterstützen? - Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Frage 16 - Worin soll dich KI unterstützen? - Schulung von Mitgliedern (z.B. E-Learning)";"Frage 17 - Wie hoch ist der Bedarf an KI in deiner Vereinsarbeit?";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Schulungen & Workshops";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Coaching & Begleitung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Finanziell Förderung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Technische Unterstützung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Ethische und rechtliche Sicherheit (&Beratung)";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Zugang zu KI-Tools";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Offenheit & Interesse";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Sonstiges:";"Frage 18 - Eingabe für Sonstiges:";"Frage 19 - Was wünscht du dir von digital verein(t)?";"ist anonym";"abgeschlossen";"beendet";"Beantwortungsdauer (in s)";"Antwort-Quote";"Sprache";"Startzeit";"Endzeit";"Laufzeit";"Dauer für Seite 1 (in s)";"Dauer für Seite 2 (in s)";"Dauer für Seite 3 (in s)"
"88";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Veranstaltungsmanagement";"";"";"";"";"3";"4";"1";"5";"6";"7";"8";"2";"9";"";"50";"75";"80";"80";"80";"";"";"";"";"";"70";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"1";"3";"4";"5";"6";"7";"";"60";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"70";"2";"3";"6";"5";"7";"4";"1";"8";"";"";"1";"1";"1";"199,42";"78,95%";"de";"10/29/2024";"10/29/2024";" 00:03:20";"120";"38";"41"
"89";"2024-10-29";"Ja, na klar!";"";"Nein";"";"";"";"";"";"";"";"";"";"";"8";"3";"4";"5";"6";"9";"7";"1";"2";"mangelnde Zeit einzuarbeiten";"";"60";"60";"";"40";"60";"59";"60";"";"";"60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"2";"5";"6";"1";"3";"7";"";"45";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"Beantworten von Fragen durch Chatbots";"";"";"";"40";"1";"6";"2";"5";"4";"3";"7";"8";"";"";"1";"1";"1";"978,09";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:16:19";"653";"149";"176"
"90";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Veranstaltungsmanagement";"";"";"";"";"2";"3";"4";"5";"6";"7";"8";"9";"1";"Ich sehe keinerlei Nachteile für den Einsatz bzw. die Arbeit mit KI - die u.a. Punkte sehe ich als eher unwichtig an.";"75";"75";"75";"90";"90";"";"";"80";"";"";"90";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Chat GPT";"4";"5";"6";"3";"1";"2";"7";"";"80";"80";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Schulung von Mitgliedern (z.B. E-Learning)";"40";"1";"4";"6";"3";"7";"2";"5";"8";"";"";"1";"1";"1";"407,18";"84,21%";"de";"10/29/2024";"10/29/2024";" 00:06:48";"246";"47";"114"
"91";"2024-10-29";"Nein, bisher nicht.";"";"";"";"";"";"";"";"";"";"";"";"";"6";"3";"4";"1";"5";"7";"2";"8";"9";"";"";"75";"";"75";"75";"75";"";"75";"";"";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"6";"1";"4";"2";"5";"3";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Schulung von Mitgliedern (z.B. E-Learning)";"50";"3";"4";"5";"1";"6";"2";"7";"8";"";"";"1";"1";"1";"303,58";"57,89%";"de";"10/29/2024";"10/29/2024";" 00:05:04";"183";"60";"61"
"92";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"4";"5";"1";"6";"7";"8";"9";"2";"3";"Zu wenig Erfahrung und verbunden mit der nicht entdeckten Notwendigkeit damit zu arbeiten";"";"5";"10";"5";"2";"4";"3";"3";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"keine Erfahrung und und keine Notwendigkeit";"8";"8";"Sicherheit bei der Nutzug und Klarheit dessen was dahintersteckt";"";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"";"";"";"4";"1";"4";"5";"2";"6";"3";"7";"8";"";"mir ist das nicht so klar";"1";"1";"1";"655,78";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:10:56";"251";"199";"205"
"93";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"5";"1";"3";"4";"8";"6";"7";"2";"9";"";"80";"100";"100";"100";"100";"20";"";"80";"";"";"100";"";"ChatGPT (kostenpflichtige Version)";"Microsoft Copilot";"";"";"";"Gemini (Google)";"KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"";"";"";"KI basierte Übersetzungstools (z.B.: DeepL)";"";"";"";"";"";"Canva für Charities und ChatGPT kostenpflichtige Version";"6";"2";"5";"4";"1";"3";"7";"";"50";"50";"dass sie auch von nicht-technik-begabten Menschen super leicht verständlich und anwendbar ist";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"80";"1";"2";"4";"5";"7";"6";"3";"8";"";"ich denke, das reicht";"1";"1";"1";"463,76";"94,74%";"de";"10/29/2024";"10/29/2024";" 00:07:44";"249";"92";"123"
"94";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"2";"7";"3";"1";"4";"6";"8";"5";"9";"";"";"75";"90";"100";"30";"30";"60";"70";"";"";"70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"3";"5";"1";"6";"4";"7";"";"30";"40";"Nur mit wahren Daten arbeiten.";"Automatisierung von Verwaltungsarbeit";"";"";"";"";"";"";"96";"1";"3";"6";"2";"5";"4";"7";"8";"";"Schulungen zu den Möglichkeiten";"1";"1";"1";"586,96";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:09:47";"264";"172";"152"
"96";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"4";"5";"6";"2";"3";"7";"8";"1";"9";"";"";"2";"0";"11";"10";"";"";"";"";"";"9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"3";"4";"1";"2";"6";"7";"";"50";"13";"";"";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"Schulung von Mitgliedern (z.B. E-Learning)";"6";"1";"4";"5";"2";"3";"6";"7";"8";"";"";"1";"1";"1";"965,95";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:16:06";"510";"267";"189"
"97";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"1";"7";"3";"2";"4";"5";"8";"6";"9";"";"70";"90";"84";"84";"25";"15";"10";"49";"";"";"80";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"5";"3";"2";"6";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"";"";"Beantworten von Fragen durch Chatbots";"";"";"";"75";"2";"3";"7";"5";"4";"1";"6";"8";"";"";"1";"1";"1";"328,74";"78,95%";"de";"10/29/2024";"10/29/2024";" 00:05:29";"196";"57";"75"
"98";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"";"";"";"Veranstaltungsmanagement";"";"";"";"";"2";"3";"1";"4";"6";"7";"5";"8";"9";"";"11";"13";"";"20";"";"";"80";"72";"";"";"56";"ChatGPT (kostenlose Version)";"";"";"";"";"";"Gemini (Google)";"";"";"";"";"KI basierte Übersetzungstools (z.B.: DeepL)";"Sprachassistenten (z.B.: Alexa)";"";"";"";"";"Gemini. Einfach zu verstehen.";"2";"1";"5";"4";"3";"6";"7";"";"14";"23";"Das Rechte auf Wort Bild Kunst Person nicht verletzt werden.";"";"Datenanalyse und Auswertung (z.B. Trends)";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"Schulung von Mitgliedern (z.B. E-Learning)";"30";"1";"4";"2";"3";"5";"6";"7";"8";"Austausch mit anderen KI Nutzern";"";"1";"1";"1";"381,55";"89,47%";"de";"10/29/2024";"10/29/2024";" 00:06:22";"170";"99";"112"
"99";"2024-10-29";"Ja, na klar!";"";"Nein";"";"";"";"";"";"";"";"";"";"";"2";"7";"4";"5";"1";"6";"8";"3";"9";"";"";"67";"75";"75";"34";"67";"82";"66";"";"";"64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"3";"4";"5";"6";"1";"7";"";"49";"50";"Uns fehlt bei den Produkten eine auch für Laien nachvollziehbare Darstellung darüber, wie und woher die KI ihre Erfahrungswert generiert und in Handlungsempfehlungen umsetzt.e";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"";"";"";"";"58";"4";"5";"1";"2";"3";"6";"7";"8";"";"Wir können uns nicht vorstellen, wie eine KI aus den größtenteils unstrukturiert vorliegenden digitalen Vereinsdaten zuverlässige Informationen sammeln soll.";"1";"1";"1";"2080,33";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:34:41";"1746";"166";"168"
"100";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"2";"1";"3";"4";"5";"6";"7";"8";"9";"";"";"";"0";"0";"0";"0";"50";"0";"";"";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"6";"5";"3";"2";"1";"7";"";"20";"19";"";"";"Datenanalyse und Auswertung (z.B. Trends)";"";"Beantworten von Fragen durch Chatbots";"";"";"";"11";"3";"4";"2";"1";"5";"6";"7";"8";"";"";"1";"1";"1";"219,83";"57,89%";"de";"10/29/2024";"10/29/2024";" 00:03:40";"75";"74";"72"
"102";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"";"15";"75";"75";"80";"60";"20";"";"70";"";"";"75";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"5";"4";"6";"2";"7";"";"40";"60";"";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"";"";"";"30";"2";"4";"5";"6";"7";"3";"1";"8";"";"";"1";"1";"1";"351,32";"78,95%";"de";"10/29/2024";"10/29/2024";" 00:05:52";"190";"67";"94"
"103";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"7";"8";"2";"3";"4";"5";"6";"1";"9";"";"";"77";"76";"76";"5";"3";"2";"76";"";"";"62";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Chat GPT, weil sie kostenlos ist die anderen Programme kenne ich nicht";"1";"2";"3";"4";"5";"6";"7";"GPT, weil sie schnellere Antworten liefert als Google";"50";"50";"";"";"";"";"Beantworten von Fragen durch Chatbots";"";"";"";"16";"2";"3";"4";"5";"6";"1";"7";"8";"";"";"1";"1";"1";"249,43";"78,95%";"de";"10/29/2024";"10/29/2024";" 00:04:10";"152";"58";"39"
"105";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"3";"4";"1";"2";"6";"7";"8";"5";"9";"";"";"6";"";"8";"7";"9";"";"";"";"";"20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"1";"5";"4";"3";"6";"7";"";"15";"32";"KI darf keine Kontrolle übernehmen";"";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"20";"1";"3";"5";"2";"4";"6";"7";"8";"";"Angebot passt, lediglich die Zeit fehlt, dies alles zu nutzen neben Beruf, Familie und Ehrenämtern in mehreren Bereichen.";"1";"1";"1";"382,61";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:06:23";"144";"84";"155"
"106";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"2";"4";"5";"3";"6";"7";"8";"1";"9";"";"";"0";"18";"";"4";"";"27";"24";"";"";"47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"5";"6";"1";"4";"3";"7";"";"44";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"44";"2";"3";"4";"5";"6";"1";"7";"8";"";"";"1";"1";"1";"292,69";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:04:53";"142";"70";"80"
"107";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"5";"4";"1";"2";"7";"8";"6";"3";"9";"";"";"68";"61";"65";"64";"61";"61";"58";"";"";"54";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"6";"3";"4";"5";"7";"";"54";"50";"Ki ist bisher noch mit vielen Fragezeichen bei uns behaftet - Informationen über Vorteile und Anwendungen fehlen. Freuen uns über Informationenm";"Automatisierung von Verwaltungsarbeit";"";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"";"31";"1";"2";"3";"4";"6";"7";"5";"8";"";"ein paar Beispiele, inwieweit KI uns unterstützen würde ohne oder mit geringen Kosten";"1";"1";"1";"561,34";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:09:22";"249";"152";"160"
"109";"2024-10-29";"Ja, na klar!";"";"";"Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Veranstaltungsmanagement";"Fundraising";"Datenanalyse und Berichterstattung";"Sonstiges und zwar:";"Reden, Grußworte";"2";"3";"5";"6";"7";"8";"4";"1";"9";"AI Bot";"30";"66";"67";"68";"27";"27";"";"71";"";"";"57";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"KI basierte Übersetzungstools (z.B.: DeepL)";"";"";"";"";"";"Chat GPT";"5";"6";"3";"4";"1";"2";"7";"";"35";"33";"Vorsicht vor Berücksichtigung von Einspeisungen aus undemokratischen Staaten: Rußland, China, Nordkorea ...";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"57";"2";"4";"7";"5";"3";"1";"6";"8";"";"Austausch mit anderen";"1";"1";"1";"570,86";"94,74%";"de";"10/29/2024";"10/29/2024";" 00:09:31";"375";"124";"72"
"110";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"2";"3";"5";"4";"6";"8";"7";"9";"";"";"20";"76";"22";"19";"18";"14";"68";"15";"zu kleiner Verein";"22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"3";"1";"4";"5";"6";"7";"";"46";"50";"";"Automatisierung von Verwaltungsarbeit";"";"";"";"";"";"";"10";"2";"1";"3";"4";"5";"6";"7";"8";"";"";"1";"1";"1";"236,13";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:03:57";"142";"38";"56"
"111";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"7";"3";"4";"2";"6";"8";"5";"1";"9";"";"";"43";"43";"38";"51";"49";"26";"";"";"";"20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"3";"4";"1";"5";"6";"7";"";"39";"28";"Schutz vor Missbrauch, Schutz vor Fakenews";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Schulung von Mitgliedern (z.B. E-Learning)";"22";"2";"6";"1";"5";"7";"4";"3";"8";"";"Aufklärung, realistischer Umgang";"1";"1";"1";"189,69";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:03:10";"57";"73";"59"
